,online_order,book_table,votes,approx_cost(for two people),location_code,rest_type_code,cuisines_code,listed_in(type)_code
25511,1,0,124.0,600.0,34,24,1049,2
10143,1,0,81.0,200.0,3,73,878,2
26622,1,1,576.5800000000017,900.0,0,16,569,1
25319,1,0,533.0,800.0,56,24,1585,2
199,1,0,62.0,400.0,1,16,631,2
29006,1,0,36.0,200.0,0,73,1469,4
36946,1,0,76.0,500.0,43,73,280,4
15990,0,0,338.0,500.0,22,24,1682,2
36461,1,0,128.0,200.0,43,37,1323,3
31750,1,0,24.0,700.0,0,16,669,4
47942,1,0,0.0,300.0,46,36,1969,2
51046,1,1,576.5800000000017,1300.0,84,67,992,4
2932,1,0,576.5800000000017,500.0,28,36,798,2
49660,1,0,251.0,800.0,72,24,873,4
7100,1,1,576.5800000000017,1200.0,54,71,1727,2
48293,1,1,302.0,1000.0,67,24,1267,4
13553,1,0,22.0,400.0,19,73,52,2
3035,0,0,52.0,300.0,1,73,2185,2
50383,1,0,63.0,200.0,84,73,1682,2
34663,1,0,52.0,300.0,0,73,2266,4
29226,0,1,576.5800000000017,1000.0,43,6,905,5
49125,1,1,576.5800000000017,600.0,22,26,2065,2
40937,1,0,576.5800000000017,700.0,84,24,1501,2
13077,1,1,378.0,850.0,15,24,1745,4
39788,1,0,4.0,200.0,57,36,12,2
21242,1,0,11.0,200.0,30,73,1116,4
20283,1,0,576.5800000000017,600.0,43,16,497,2
29317,1,0,576.5800000000017,800.0,43,16,569,1
47781,0,0,576.5800000000017,1200.0,49,68,1049,2
50185,1,0,492.0,750.0,84,73,2071,2
16229,1,0,52.0,350.0,72,73,85,2
43179,1,1,576.5800000000017,1300.0,50,24,2387,4
32775,1,0,76.0,600.0,43,73,475,2
27611,1,0,41.0,600.0,0,86,720,2
12171,1,0,54.0,500.0,26,36,885,2
29691,1,0,0.0,500.0,22,36,379,2
29067,1,0,172.0,300.0,0,73,2300,4
4407,0,0,8.0,350.0,54,50,128,2
50940,0,0,80.0,450.0,84,73,293,3
21436,0,0,13.0,300.0,3,73,2266,4
6772,1,0,118.0,1200.0,54,25,1682,0
42946,0,0,18.0,200.0,74,11,303,2
44399,0,0,6.0,400.0,57,17,513,3
31710,1,0,273.0,900.0,0,24,1833,4
38855,0,0,209.0,500.0,66,24,788,4
19564,1,0,6.0,500.0,28,86,1374,2
6290,1,0,140.0,600.0,12,24,1617,4
26014,0,0,6.0,400.0,35,16,709,4
13300,1,1,576.5800000000017,1300.0,77,25,191,6
33114,1,0,0.0,500.0,0,36,1854,2
37998,1,0,8.0,500.0,20,14,303,2
19316,0,0,108.0,1300.0,59,57,1229,5
31727,1,0,28.0,500.0,0,73,1857,4
10069,0,0,12.0,200.0,43,73,720,2
43918,1,1,498.0,1300.0,77,7,1563,6
26829,1,0,95.0,300.0,39,73,1865,2
30279,0,0,16.0,500.0,43,73,2074,2
13310,0,1,113.0,1000.0,49,25,1723,6
18418,0,0,0.0,200.0,31,73,1682,2
29746,1,0,44.0,500.0,45,36,885,2
45704,1,0,144.0,600.0,31,24,1645,4
3895,1,0,220.0,600.0,72,36,34,2
22860,0,0,0.0,250.0,0,83,1550,2
44052,1,0,33.0,700.0,57,36,416,2
32197,1,0,24.0,550.0,45,16,492,1
49873,1,0,90.0,300.0,6,73,2266,4
44756,1,0,397.0,700.0,26,16,503,1
43723,0,1,327.0,1300.0,15,57,1944,4
3881,1,1,194.0,800.0,72,24,1617,2
51344,1,0,91.0,250.0,84,73,2266,4
35695,1,0,0.0,250.0,30,11,318,2
3812,1,0,278.0,400.0,72,36,1872,2
38116,1,1,569.0,1200.0,74,24,807,2
7842,0,0,91.0,350.0,9,73,1982,4
24762,1,0,171.0,500.0,34,24,411,4
40281,1,1,289.0,800.0,68,24,1748,4
45503,1,0,262.0,400.0,59,83,1551,3
43021,0,0,9.0,100.0,20,73,2185,2
37911,1,0,22.0,1000.0,79,24,720,2
24889,0,0,6.0,800.0,35,24,1265,4
30048,1,0,30.0,400.0,0,36,1719,2
13986,1,0,91.0,200.0,19,0,256,3
6147,0,0,576.5800000000017,800.0,66,24,1918,4
42643,1,0,215.0,800.0,8,24,2080,2
51233,0,0,0.0,450.0,84,24,2215,4
6249,0,0,168.0,1300.0,50,46,720,4
38977,1,0,58.0,600.0,50,37,1057,4
43215,0,0,30.0,900.0,50,16,617,4
936,1,0,208.0,300.0,28,86,415,2
47071,0,0,24.0,500.0,52,24,1982,4
13554,1,0,148.0,700.0,19,24,1905,2
36156,0,0,0.0,300.0,0,73,110,2
26217,1,0,21.0,600.0,2,16,492,4
29559,1,0,293.0,600.0,22,24,288,2
20886,1,0,28.0,200.0,30,5,249,3
26776,1,0,468.0,750.0,0,24,153,2
46383,1,1,428.0,1100.0,63,24,2171,2
39325,1,1,576.5800000000017,1300.0,49,72,908,5
18896,0,0,261.0,500.0,26,73,172,4
50304,1,0,90.0,500.0,84,73,1622,2
45539,0,0,6.0,300.0,31,37,1323,3
43561,1,0,106.0,200.0,66,73,2211,4
27265,1,0,23.0,600.0,0,86,59,2
23562,0,0,7.0,400.0,3,73,1917,4
12585,1,1,576.5800000000017,1300.0,49,27,2054,4
46551,1,0,4.0,200.0,13,86,1284,2
48110,0,0,576.5800000000017,500.0,66,24,1731,4
26569,0,0,576.5800000000017,700.0,45,16,608,1
37004,1,0,64.0,300.0,43,73,1488,4
41245,1,0,0.0,450.0,54,24,2266,2
48969,1,0,33.0,200.0,72,37,1057,2
34457,1,0,16.0,300.0,0,73,1682,4
40454,1,0,28.0,300.0,63,73,1982,4
25920,0,0,14.0,500.0,34,37,1080,3
12404,0,0,79.0,800.0,50,37,1057,3
36822,1,0,576.5800000000017,600.0,43,24,1923,4
13859,0,0,4.0,200.0,19,73,1682,2
49725,1,0,79.0,500.0,72,73,474,4
34771,1,0,24.0,550.0,45,16,492,1
12355,1,1,576.5800000000017,1300.0,49,72,908,2
28167,1,0,151.0,500.0,43,36,1290,3
42534,1,0,576.5800000000017,400.0,26,73,1125,2
30389,1,0,7.0,200.0,76,55,213,2
25499,0,0,216.0,300.0,35,62,2201,2
31583,0,0,9.0,150.0,45,82,1094,4
21526,1,0,66.0,400.0,28,73,1427,4
17159,1,0,33.0,500.0,22,73,2201,4
28195,0,0,324.0,700.0,45,16,504,3
43722,1,0,452.0,700.0,26,24,2163,4
26769,1,0,183.0,300.0,0,73,2101,2
48507,0,0,7.0,150.0,8,73,1617,4
11917,1,0,41.0,100.0,79,73,2185,2
31432,0,0,21.0,350.0,18,73,1471,4
6195,0,1,335.0,1300.0,50,25,1460,4
50715,0,0,6.0,500.0,84,73,1654,2
3360,1,0,49.0,200.0,4,73,720,4
26935,1,0,166.0,600.0,16,73,2074,2
47382,1,0,116.0,150.0,79,73,1617,2
50341,1,0,354.0,700.0,84,24,1654,2
2399,1,0,102.0,600.0,0,24,2266,4
45495,1,1,284.0,1300.0,42,25,1098,2
49391,1,0,354.0,500.0,72,36,1704,2
16258,1,0,280.0,400.0,72,36,1872,2
32761,1,0,267.0,650.0,45,24,1615,2
36754,1,1,261.0,750.0,42,24,1609,4
6348,0,0,221.0,300.0,14,73,2344,4
11941,0,0,155.0,600.0,49,24,1730,2
5315,1,0,206.0,800.0,8,24,2080,2
15316,0,0,147.0,700.0,20,74,513,3
44811,1,0,55.0,250.0,26,73,1189,2
39411,0,1,576.5800000000017,950.0,53,24,1682,0
40420,0,0,4.0,400.0,63,73,2185,4
4161,1,0,37.0,400.0,6,36,210,2
48028,1,0,47.0,300.0,67,37,1063,3
17590,0,0,576.5800000000017,700.0,26,16,608,1
49553,1,0,26.0,500.0,72,0,234,3
12675,1,0,121.0,1000.0,49,25,1613,4
44824,1,0,74.0,400.0,78,73,2351,2
45397,0,0,6.0,240.0,26,86,1380,2
38922,0,0,12.0,800.0,62,16,706,4
38848,0,1,165.0,1300.0,67,46,1389,4
26095,0,0,17.0,400.0,35,73,2402,4
50591,1,1,576.5800000000017,900.0,84,26,666,2
3903,1,0,233.0,150.0,72,73,311,2
31743,1,0,36.0,250.0,22,73,2280,4
27402,1,0,28.0,200.0,43,37,1316,2
14885,1,0,576.5800000000017,1300.0,12,57,989,2
19355,0,1,576.5800000000017,1200.0,26,68,743,6
33965,1,1,267.0,1300.0,42,24,1388,4
29391,1,0,428.0,250.0,39,73,392,2
2277,1,0,217.0,500.0,28,24,1982,4
51621,1,0,24.0,600.0,84,0,234,4
48534,0,0,5.0,200.0,67,73,2185,4
22384,1,0,87.0,100.0,3,86,1188,2
21485,1,0,37.0,250.0,85,73,1617,4
44473,1,0,19.0,600.0,57,24,1657,4
46546,1,0,0.0,250.0,51,73,1969,2
37679,0,1,51.0,1300.0,50,24,216,0
42897,0,0,29.0,200.0,79,37,1057,2
7522,0,0,13.0,250.0,54,73,1651,2
3740,0,1,576.5800000000017,1300.0,1,57,1229,5
23162,1,0,576.5800000000017,800.0,28,24,430,4
13137,1,0,31.0,400.0,13,24,2272,4
31557,1,0,8.0,300.0,18,73,1617,4
18783,0,0,123.0,350.0,26,73,1682,4
26731,1,0,360.0,400.0,43,86,389,2
3262,0,0,147.0,400.0,30,37,1057,3
18566,0,0,4.0,400.0,26,37,1323,3
23169,1,1,576.5800000000017,1100.0,28,25,872,4
42362,1,0,151.0,650.0,79,24,430,2
21334,1,1,240.0,600.0,28,26,512,4
11311,0,0,0.0,250.0,3,73,2266,4
8271,0,1,576.5800000000017,1200.0,43,24,899,0
5779,1,0,20.0,400.0,8,24,1446,2
39752,1,0,160.0,700.0,15,24,858,2
28440,1,0,576.5800000000017,1000.0,39,16,540,4
20126,1,0,68.0,250.0,4,73,345,2
14134,1,1,89.0,1000.0,19,24,1688,4
39334,0,1,576.5800000000017,1300.0,8,72,12,5
9530,0,0,0.0,450.0,0,24,1897,2
49630,0,1,576.5800000000017,1300.0,72,68,984,4
33063,1,0,576.5800000000017,250.0,43,73,876,2
16495,1,0,135.0,400.0,72,73,382,2
45958,1,0,576.5800000000017,500.0,26,73,2112,4
29053,1,0,11.0,300.0,22,73,417,4
32593,1,0,221.0,400.0,0,84,1554,2
45050,1,0,71.0,750.0,26,24,716,2
34262,1,0,41.0,200.0,45,73,345,4
47738,1,0,97.0,650.0,27,19,539,2
37554,0,1,576.5800000000017,1300.0,42,65,960,5
51371,1,0,4.0,300.0,84,73,345,4
23697,0,0,20.0,200.0,30,73,2185,4
660,1,0,104.0,300.0,1,73,379,4
32627,1,0,494.0,800.0,22,24,732,2
21982,1,0,358.0,400.0,0,73,1682,2
19656,1,0,48.0,100.0,28,83,1558,2
46440,0,0,576.5800000000017,800.0,63,25,61,2
35779,1,0,34.0,250.0,44,83,1551,2
24294,1,0,31.0,400.0,56,73,1682,2
20512,1,0,7.0,300.0,85,73,345,2
39462,1,0,409.0,350.0,57,73,1306,2
40958,1,1,576.5800000000017,1300.0,54,25,1886,2
47104,1,0,9.0,500.0,53,50,1617,4
2120,1,0,148.0,250.0,3,73,2185,4
30514,1,0,0.0,250.0,22,73,1913,2
28705,1,0,462.0,500.0,46,73,1669,4
37642,0,0,152.0,1300.0,44,71,46,6
28991,1,0,106.0,150.0,22,73,2185,4
4183,1,0,8.0,400.0,72,73,370,2
45071,1,0,90.0,200.0,78,36,1059,2
31706,1,0,16.0,300.0,0,73,1682,4
10894,0,0,576.5800000000017,1300.0,43,16,577,4
5552,1,1,576.5800000000017,1300.0,50,24,1969,2
36198,0,0,31.0,400.0,42,36,2265,2
18370,0,1,576.5800000000017,1300.0,16,59,1039,2
31392,1,0,9.0,700.0,45,7,1256,4
39814,1,0,323.0,650.0,53,24,1703,2
27721,1,0,14.0,600.0,22,24,1598,2
38696,1,1,404.0,1300.0,8,7,1243,4
11405,0,0,12.0,200.0,43,73,212,4
521,0,0,7.0,150.0,1,37,1323,3
25525,1,0,13.0,400.0,24,73,1682,2
49148,1,0,48.0,250.0,6,37,1323,2
36961,0,0,27.0,400.0,43,73,1615,4
4673,1,0,214.0,400.0,6,73,345,4
22282,1,0,181.0,400.0,28,37,1057,2
19766,1,0,277.0,250.0,0,77,2039,2
1232,1,0,114.0,1000.0,3,24,720,2
14825,1,0,163.0,350.0,12,73,1135,2
48289,1,0,576.5800000000017,750.0,77,24,886,4
43969,1,1,576.5800000000017,1300.0,15,70,2044,6
26914,1,0,13.0,100.0,0,85,1401,2
15769,0,1,576.5800000000017,1300.0,27,25,194,6
13538,1,0,9.0,500.0,19,24,411,2
28697,1,0,576.5800000000017,250.0,39,73,1649,4
41770,0,0,5.0,400.0,54,73,68,4
4837,1,0,27.0,300.0,72,73,1443,4
2843,1,0,29.0,400.0,30,50,858,2
27576,1,0,82.0,400.0,39,73,2119,2
10018,0,0,0.0,300.0,3,0,227,2
22152,1,0,41.0,400.0,3,50,626,2
5845,0,0,576.5800000000017,500.0,50,40,1074,3
39992,0,0,13.0,200.0,81,73,2211,2
43682,1,0,121.0,300.0,8,73,1219,4
39658,1,1,576.5800000000017,1300.0,53,24,1391,2
26064,1,0,59.0,300.0,35,73,2101,4
39336,0,1,576.5800000000017,1300.0,77,25,5,5
41630,1,0,576.5800000000017,450.0,54,24,2291,4
11242,1,0,132.0,400.0,28,16,698,4
242,0,0,0.0,100.0,4,73,2185,2
3835,1,0,152.0,400.0,6,83,1558,2
3735,0,0,377.0,1100.0,4,68,1813,5
49203,1,0,576.5800000000017,1300.0,6,24,1563,2
29461,1,0,576.5800000000017,400.0,43,83,1558,2
50608,1,0,6.0,350.0,9,37,1080,2
474,1,0,576.5800000000017,800.0,1,19,673,2
32344,1,0,139.0,500.0,0,86,411,2
27307,1,0,337.0,500.0,22,73,1682,2
24070,1,0,97.0,350.0,34,16,618,2
27228,1,0,127.0,300.0,18,86,1177,2
13341,0,0,54.0,1300.0,49,25,200,6
20082,1,0,8.0,200.0,30,11,292,2
5358,1,0,114.0,700.0,67,16,218,2
729,0,0,6.0,100.0,1,73,1218,4
2597,1,0,576.5800000000017,750.0,1,24,2071,2
16700,1,0,10.0,300.0,6,36,1617,2
24013,1,0,37.0,150.0,56,73,454,2
36926,1,0,509.0,600.0,42,73,1383,4
37117,0,0,320.0,300.0,0,62,1470,4
9682,0,0,54.0,300.0,0,86,798,2
14759,1,0,77.0,400.0,2,73,2055,2
38837,0,0,31.0,1000.0,74,24,975,4
40249,0,0,20.0,400.0,53,73,1704,4
49556,1,0,510.0,800.0,72,16,588,3
43717,0,1,576.5800000000017,1300.0,27,24,1917,4
10379,0,0,10.0,200.0,30,37,1080,3
46178,1,0,219.0,400.0,82,73,1522,2
49062,1,0,97.0,300.0,72,73,1682,2
5175,1,0,74.0,500.0,67,24,1894,2
40926,1,0,0.0,300.0,84,73,2391,2
11527,0,0,31.0,1000.0,42,6,2186,6
3585,1,0,213.0,400.0,1,73,1988,4
12287,1,0,0.0,600.0,8,24,874,2
12961,0,0,399.0,300.0,75,73,1650,4
17496,0,1,366.0,1000.0,41,22,494,5
886,1,0,40.0,400.0,3,50,626,1
38694,0,1,361.0,1300.0,67,46,1917,4
36829,1,0,74.0,700.0,43,24,266,4
31085,1,1,576.5800000000017,900.0,43,26,927,4
33307,1,0,67.0,300.0,0,73,2221,2
5044,0,0,576.5800000000017,900.0,77,16,499,1
29433,1,1,576.5800000000017,800.0,22,24,1917,2
11229,1,0,96.0,350.0,39,73,1853,4
31918,0,0,0.0,400.0,0,73,1853,4
12211,1,0,134.0,550.0,81,24,2171,2
11178,0,0,21.0,300.0,7,73,1682,4
50098,1,1,576.5800000000017,900.0,84,20,10,1
44746,0,0,0.0,150.0,78,86,553,1
783,1,0,444.0,100.0,4,73,2185,4
48588,1,0,180.0,750.0,79,24,346,4
41301,1,0,13.0,200.0,6,73,345,2
11588,0,0,116.0,650.0,67,24,852,0
37299,0,0,39.0,1200.0,0,6,1229,4
26023,0,0,0.0,550.0,35,24,367,4
27144,1,1,385.0,1300.0,43,25,1538,2
8964,1,0,18.0,100.0,39,83,1558,2
51708,0,0,161.0,1200.0,84,25,749,6
42148,0,1,576.5800000000017,1000.0,54,25,903,5
5789,1,0,23.0,500.0,67,73,409,2
38395,0,0,26.0,400.0,66,73,779,2
13975,1,1,576.5800000000017,600.0,19,26,2065,3
46711,1,0,4.0,250.0,53,37,1323,3
14762,1,0,198.0,650.0,26,24,2182,2
13210,0,1,264.0,1300.0,8,65,184,5
48720,0,0,17.0,100.0,14,73,2185,4
34133,1,0,396.0,750.0,45,24,1264,4
36568,0,0,5.0,350.0,0,83,1558,3
44172,1,1,576.5800000000017,1000.0,57,26,949,2
24231,1,0,73.0,500.0,2,23,573,2
6324,0,0,7.0,1000.0,12,24,2007,4
21747,1,1,576.5800000000017,1100.0,28,25,2184,5
3748,0,1,271.0,1300.0,6,24,201,0
8435,1,0,95.0,400.0,30,13,299,2
36222,0,0,9.0,400.0,44,36,430,2
21192,1,0,35.0,300.0,30,73,2164,4
8884,1,0,7.0,300.0,76,36,1142,2
14884,1,1,576.5800000000017,800.0,66,26,1390,2
46053,0,0,417.0,1000.0,59,6,1229,5
27978,0,0,7.0,400.0,22,73,1704,2
20143,1,0,11.0,800.0,4,6,1965,2
16066,0,0,19.0,400.0,22,86,1462,2
3381,1,0,5.0,200.0,4,73,2059,4
45991,0,0,17.0,150.0,16,16,617,4
43326,0,1,127.0,1200.0,67,24,720,4
18517,1,1,210.0,800.0,26,16,663,3
48953,1,0,576.5800000000017,800.0,72,24,155,2
19155,1,0,443.0,400.0,59,24,2221,4
2694,1,0,82.0,300.0,1,73,2280,2
38900,0,0,13.0,750.0,66,24,1682,4
50246,1,0,60.0,500.0,9,73,1477,2
8420,1,0,360.0,500.0,39,86,1654,2
51537,0,0,12.0,500.0,84,73,1701,4
48249,0,1,576.5800000000017,1200.0,12,25,2208,4
44059,1,0,576.5800000000017,400.0,57,73,474,2
22427,1,0,576.5800000000017,500.0,0,73,1682,2
46460,0,0,102.0,350.0,63,73,345,2
13327,0,0,378.0,1000.0,66,6,1735,6
35556,1,1,576.5800000000017,1300.0,30,65,1837,2
11391,0,0,23.0,450.0,3,50,726,4
12665,0,0,42.0,1300.0,79,24,1114,4
46367,0,0,47.0,300.0,51,73,1126,2
3348,0,0,253.0,250.0,4,73,2185,4
45261,1,0,110.0,400.0,44,86,1382,2
19968,1,0,453.0,600.0,45,24,266,2
20220,1,0,35.0,500.0,0,23,550,2
2596,1,1,576.5800000000017,800.0,0,24,432,2
5871,0,0,100.0,150.0,66,37,1323,3
15001,1,0,36.0,150.0,8,37,227,2
41632,1,0,85.0,600.0,54,24,51,4
4005,1,0,10.0,800.0,6,73,1617,2
41095,0,0,55.0,600.0,9,24,1682,2
44792,1,0,576.5800000000017,500.0,26,36,1289,2
14582,1,0,49.0,1200.0,19,6,2043,6
36391,1,0,7.0,400.0,0,16,597,2
2413,1,0,41.0,800.0,0,73,1671,4
33205,1,0,24.0,550.0,45,16,492,2
26190,1,0,63.0,550.0,2,26,1678,4
44067,1,0,31.0,300.0,57,73,2292,2
3783,0,0,25.0,400.0,6,16,492,1
45742,1,0,576.5800000000017,800.0,78,73,1210,4
35587,1,0,0.0,300.0,0,73,2185,2
20746,0,0,22.0,500.0,0,16,617,2
45706,1,0,283.0,700.0,31,24,1451,4
1630,0,0,0.0,400.0,3,16,632,2
9373,1,0,29.0,400.0,30,50,858,2
30640,0,0,43.0,200.0,0,73,2185,2
14264,1,0,36.0,900.0,19,24,84,4
6265,0,0,107.0,800.0,50,24,1826,4
48686,0,0,0.0,150.0,52,73,2185,4
40340,0,0,576.5800000000017,600.0,63,24,1810,4
24200,1,0,39.0,500.0,35,73,125,2
26490,1,1,576.5800000000017,1000.0,42,24,2407,0
14369,1,0,63.0,300.0,19,73,2185,4
51356,1,0,63.0,200.0,84,73,1682,4
35512,1,0,64.0,150.0,43,73,334,2
27971,0,0,20.0,200.0,41,36,1682,2
11818,1,0,133.0,1300.0,15,24,211,2
20046,1,1,576.5800000000017,1300.0,30,65,1837,2
24867,0,0,16.0,500.0,35,24,1682,4
20591,1,0,22.0,250.0,28,36,1617,2
32319,1,0,100.0,350.0,0,24,2266,2
49007,1,1,44.0,500.0,72,73,447,2
35772,1,0,142.0,750.0,30,24,2199,2
28467,1,0,576.5800000000017,500.0,45,24,2395,4
40313,1,0,96.0,300.0,73,73,2185,4
9448,1,0,21.0,350.0,39,73,1682,2
24177,1,0,92.0,400.0,2,73,144,2
28181,1,0,178.0,350.0,43,37,1063,3
51103,1,1,576.5800000000017,900.0,84,24,2093,4
29605,0,0,10.0,600.0,43,86,396,2
5622,1,0,46.0,1000.0,62,24,2185,2
8939,1,1,576.5800000000017,1300.0,30,65,1837,2
26315,1,0,287.0,250.0,2,73,1865,4
19784,1,1,576.5800000000017,1200.0,30,25,1366,2
9840,0,0,124.0,500.0,3,16,633,2
38562,1,0,48.0,400.0,79,5,242,3
8600,1,0,170.0,300.0,0,73,1478,2
7545,1,0,16.0,900.0,84,37,1063,2
6131,0,1,550.0,1300.0,79,24,1503,4
8157,0,0,0.0,300.0,54,73,1617,4
1031,1,0,37.0,250.0,28,86,2143,2
9442,1,1,65.0,600.0,0,24,280,2
6844,1,0,64.0,400.0,54,73,1704,2
44554,1,0,24.0,400.0,57,73,2185,4
29198,1,0,84.0,300.0,0,73,1862,4
12544,1,0,39.0,750.0,12,24,2071,4
22986,1,1,459.0,700.0,28,24,969,3
5186,1,0,163.0,350.0,12,73,1135,2
25861,1,0,19.0,200.0,2,73,1617,2
9508,0,0,0.0,250.0,0,73,2221,2
36649,0,0,37.0,400.0,45,54,1449,4
28351,0,0,47.0,800.0,42,24,1617,4
36595,1,0,32.0,500.0,45,16,707,4
14608,0,0,13.0,600.0,81,24,1845,0
44544,1,0,43.0,300.0,57,73,1116,4
35221,1,0,473.0,600.0,0,73,1382,2
35806,1,0,32.0,250.0,30,83,1087,2
10728,0,0,0.0,200.0,0,73,1957,4
46200,1,0,576.5800000000017,500.0,57,86,393,2
28468,1,1,151.0,1100.0,40,24,983,4
43648,0,0,0.0,200.0,67,73,2036,4
37362,1,0,0.0,300.0,0,73,2185,4
31155,0,0,47.0,600.0,43,16,642,4
39691,1,0,4.0,200.0,70,36,2370,2
22403,1,0,146.0,350.0,3,73,1713,2
40101,1,1,576.5800000000017,1300.0,53,24,720,4
9637,0,0,10.0,600.0,0,86,165,2
18730,0,0,576.5800000000017,450.0,26,7,919,4
46356,1,0,505.0,500.0,53,16,685,2
20379,1,0,11.0,300.0,0,73,1617,2
27563,0,1,43.0,700.0,59,24,1654,2
22243,1,0,576.5800000000017,200.0,30,73,2013,2
8007,0,0,161.0,1200.0,84,25,749,4
1291,1,0,6.0,200.0,28,73,2031,2
38965,0,0,341.0,300.0,8,73,2395,4
9773,1,0,335.0,500.0,3,24,1682,2
36743,1,1,576.5800000000017,1100.0,44,24,1377,4
18704,1,0,105.0,200.0,26,16,704,4
36694,0,1,576.5800000000017,1300.0,43,30,1101,4
12591,0,1,576.5800000000017,1300.0,49,25,1108,4
3058,1,0,7.0,550.0,30,5,1059,2
8121,0,0,37.0,400.0,54,24,1682,4
12379,1,1,576.5800000000017,800.0,66,26,1390,3
3605,1,0,104.0,300.0,1,73,379,4
26138,1,1,421.0,1300.0,34,24,2127,4
36692,0,1,118.0,1300.0,43,57,2068,4
31251,0,1,576.5800000000017,1200.0,42,7,170,4
21233,1,0,9.0,200.0,30,73,842,4
3504,1,0,135.0,800.0,1,24,1719,4
4623,1,0,41.0,700.0,6,24,1313,4
46466,0,0,46.0,300.0,63,73,345,2
6959,1,0,334.0,200.0,54,82,2348,2
34438,1,0,9.0,300.0,0,73,2196,4
41062,0,0,4.0,500.0,9,50,2321,2
275,1,0,388.0,650.0,1,24,435,2
7818,1,0,42.0,300.0,9,73,1704,4
10516,0,0,5.0,100.0,0,11,1403,4
14956,1,0,106.0,200.0,66,73,2211,2
14087,0,0,163.0,1200.0,19,6,1229,4
40523,0,0,63.0,1000.0,54,24,1605,0
41771,1,0,18.0,200.0,54,73,2211,4
30124,1,0,37.0,450.0,39,5,227,2
13037,0,0,7.0,150.0,8,73,1617,4
50844,1,0,9.0,400.0,84,50,2266,2
3734,0,1,576.5800000000017,1000.0,30,25,2079,5
15351,0,0,35.0,150.0,14,83,1558,3
51619,1,0,83.0,500.0,84,50,951,4
13775,0,0,0.0,400.0,19,0,242,2
45385,0,0,20.0,400.0,26,73,276,2
16098,0,0,9.0,850.0,22,24,803,2
6353,0,0,274.0,150.0,67,73,2185,4
12705,1,0,116.0,500.0,50,17,513,4
46510,0,0,4.0,400.0,63,73,1602,2
9954,1,0,11.0,200.0,30,73,1227,2
16855,1,0,141.0,800.0,22,16,556,3
37693,1,1,200.0,1300.0,50,24,1361,0
19430,0,0,19.0,200.0,30,73,2213,1
9240,1,0,532.0,600.0,43,24,848,2
51170,1,0,181.0,500.0,84,24,1704,4
3296,1,0,240.0,700.0,4,16,492,4
50218,1,0,155.0,600.0,84,73,1917,2
4979,0,0,10.0,700.0,8,24,1730,0
5306,1,0,231.0,300.0,49,2,255,2
29405,1,0,557.0,400.0,43,73,2398,2
18921,1,0,48.0,200.0,26,73,2137,4
12743,0,0,93.0,1300.0,66,57,1229,4
8162,1,0,64.0,150.0,54,73,2185,4
37861,1,0,44.0,100.0,79,73,2185,2
10126,0,0,6.0,400.0,30,24,2185,2
11104,1,0,413.0,700.0,43,16,610,4
23903,1,0,44.0,500.0,2,16,564,1
46643,1,0,36.0,400.0,63,37,227,3
6207,0,0,32.0,350.0,67,73,447,4
10295,1,0,24.0,400.0,43,37,1063,3
46729,1,0,131.0,450.0,53,50,235,3
35877,1,0,16.0,400.0,39,73,1363,2
41953,1,0,0.0,500.0,54,50,1617,4
25976,1,0,27.0,400.0,24,0,1059,3
6604,1,1,576.5800000000017,1300.0,49,48,1394,5
39598,1,0,17.0,600.0,57,24,1657,2
33835,0,0,73.0,250.0,44,84,1553,4
5647,1,0,0.0,300.0,79,73,379,2
23158,1,0,576.5800000000017,800.0,28,24,1617,4
29108,0,0,6.0,400.0,0,73,1116,4
23191,1,1,294.0,500.0,28,24,1300,4
9225,1,0,386.0,600.0,28,73,2074,2
8062,1,0,39.0,300.0,54,73,830,4
36427,0,0,576.5800000000017,600.0,44,73,1750,3
17795,1,0,0.0,200.0,79,11,318,2
22781,1,0,6.0,400.0,0,73,1682,2
3473,1,0,242.0,650.0,30,24,1515,4
1099,1,0,49.0,600.0,3,16,492,2
8581,1,0,0.0,350.0,0,73,1617,2
23773,1,0,42.0,250.0,0,73,1995,4
15336,0,0,13.0,600.0,20,86,1057,3
16573,1,0,0.0,150.0,39,73,2375,2
1105,1,0,45.0,700.0,3,36,411,2
26809,1,0,47.0,300.0,16,36,461,2
19647,1,0,140.0,200.0,43,73,2268,2
51068,0,0,576.5800000000017,800.0,84,24,1617,4
49319,0,0,17.0,750.0,72,24,1928,2
9399,1,0,55.0,500.0,0,36,1853,2
50583,0,0,299.0,600.0,84,43,1057,2
26815,1,0,576.5800000000017,400.0,43,73,1116,2
39877,0,0,13.0,200.0,53,62,2185,2
43065,0,0,29.0,450.0,8,16,492,3
21737,0,1,456.0,1300.0,28,65,1253,5
3458,1,1,576.5800000000017,1300.0,30,65,1837,4
49266,1,0,160.0,800.0,72,16,661,2
51360,0,0,107.0,400.0,84,50,1409,4
28353,0,0,4.0,400.0,42,16,618,4
35614,1,0,6.0,200.0,18,73,798,2
156,1,0,264.0,750.0,55,24,1707,2
12802,0,0,125.0,600.0,8,24,864,4
18147,1,0,41.0,150.0,26,73,2321,2
25616,1,0,175.0,400.0,35,73,288,2
41181,1,0,26.0,350.0,54,73,2031,2
15614,1,0,148.0,650.0,79,24,430,4
8101,1,0,0.0,450.0,54,24,1748,4
14483,0,0,23.0,400.0,19,73,2334,4
1330,1,0,12.0,300.0,28,73,2280,2
